0	1257.1064009321367	274.8010678782924
1	1257.1064009321367	274.8010678782924
2	431.51237303532423	33.908151543123154
3	217.60689578656854	143.90428025336777
4	1398.584124428261	-117.52062421166953
5	1276.4307288424263	-67.83900843350776
6	1196.9432841353794	66.23418272123432
7	1460.0852286243971	4.232192397622569
8	1432.5248071661324	-286.3926781112571
9	1182.4072539476167	30.413272812116976
10	1365.3411676613755	157.22450528617443
11	1363.8559438474776	-168.49647252777544
12	1334.1771630409353	48.23529796428727
13	1457.1813268065844	-259.91418469067975
14	1481.4499330852382	94.6849497518295
15	1501.4227062702005	-196.1369208340208
16	1549.5878652616702	-109.85704567680887
17	1296.6081077725153	-23.33757528437075
18	1595.219188150075	-283.33171082772867
19	1645.5675899513872	-194.8420808562773
20	1546.280929047644	-353.1097335696033
21	1574.770668101442	-1.3358698157154292
22	1416.0983844563893	-79.20433390328785
23	881.7830827186168	502.93218807755704
24	760.4701656105133	180.4536734461219
25	1222.8262425394	163.98876785029572
26	1160.0953629748265	558.1764448256705
27	1094.4218863749627	137.8500417031459
28	953.7909207663212	145.56576861555558
29	997.4338023760223	283.5955165256703
30	1155.6322243936493	589.758856520678
31	1155.0139154427984	479.18430140401927
32	1107.7222322879088	377.3477182176765
33	1376.0599126942523	396.0880541867482
34	1285.7288213125505	488.28304062741165
35	907.8660782644481	380.55972308197397
36	1022.9217917176938	489.0282080457859
37	1150.704693556583	670.2401728960697
38	981.5180332903044	200.53794387536206
39	1152.6805679026593	597.8596720794399
40	1009.3588807582794	460.7742548122561
41	867.3305005515152	271.22612436968006
42	1012.6855073480945	552.0041958782207
43	1241.6265790321695	205.94764949930473
44	845.3999205748711	227.21652707726997
45	1252.811717010595	231.04811943770588
46	1117.391201039626	233.38905854026325
47	1001.7227791267243	611.6856754707799
48	786.83116084801	377.5594527790161
49	1234.668445617067	361.2544307343888
50	657.496955468666	159.7836018757851
51	695.4325498709661	26.059671407104247
52	490.2569175069381	-8.255808222117466
53	600.0507781878201	-100.73793323421576
54	466.8473573701017	-3.206596304045628
55	573.5283846672457	38.89310605644236
56	508.9357717135963	-150.0935766461401
57	436.94393457554935	-171.24742479164544
58	430.9651718341861	-172.5278957908537
59	418.81546631543	290.2258978805811
60	150.43732718109675	348.05912350806904
61	649.5119231382148	265.13241285172654
62	519.5464342073484	147.86524765836052
63	753.0240398153159	486.6157577098589
64	740.2973929983376	311.4554542408098
65	568.1591531761387	315.7471444168777
66	394.1428532160922	405.67370321179385
67	511.72064862135977	208.25210267231498
68	379.16966466274283	158.74428107109395
69	155.05836587183748	269.5575488219288
70	130.69829466684484	61.676302248700964
71	375.33000865754553	103.2636817264111
72	530.9886624713059	381.6653102376385
73	260.7544976779505	363.67250050401805
74	253.64169989328178	50.419587132377096
75	245.9587315721712	173.2854049095352
76	408.8461712262342	32.31446924523218
77	297.26264623103987	274.1781913019067
78	117.55591781692459	136.48111629018572
79	656.1732215782604	410.14616830314355
80	-642.5589381254471	816.6244464308895
81	-645.567589951387	804.8185331804325
82	228.0109706204952	665.7495631060698
83	-332.29147209148533	996.969786324186
84	-233.56338367087957	1047.929040664109
85	542.9720685224308	1083.9429158701353
86	542.9720685224308	1083.9429158701353
87	-516.5775713320127	786.4155233298842
88	-319.12386943874304	610.8796532875399
89	-385.9753699651931	764.7124847328287
90	-438.9953966652811	665.7815643884358
91	402.55339311964696	555.0548112381153
92	66.17679638882551	578.1411710650128
93	274.9507739669882	477.1456923003753
94	280.8972577287964	630.2761868581778
95	607.601711753031	474.72509938054765
96	-177.83501673823508	610.4428368069518
97	478.66306722017003	491.97711505564035
98	553.2672582086442	601.3439875618211
99	-116.17166270090351	736.2403712301768
100	15.445156280043726	479.9773166818606
101	-92.84937769929091	516.0681068222079
102	-156.52991000338656	631.8713933516175
103	299.6520156918334	395.37750775443794
104	4.073243599686361	765.9947214360543
105	152.94322178377507	466.8642978716462
106	191.21342660748135	745.278584243432
107	45.416073185620576	378.46446862152544
108	547.1321507129787	749.3275320499682
109	110.68873797970879	850.5826896125252
110	195.62065353993475	600.3466086070143
111	337.3397097465615	499.87067789683937
112	447.77137801090424	665.9663474966109
113	-37.2144252863138	631.885816987176
114	96.43159774390375	700.0415011958493
115	111.18739125822019	1129.3759471851743
116	77.4651810670694	1268.0607899793256
117	320.7079463796288	1291.9685646805258
118	364.8956706773745	1160.6211033609814
119	116.55113222711722	1095.311010599059
120	224.89110010802588	1207.366465867872
121	464.0812853356427	1223.1970360344255
122	57.76395391062983	1030.9031606953426
123	99.5828597982128	996.6103252919781
124	309.82920980198634	1140.0443517149981
125	30.14993911432129	957.8491598101908
126	-8.072637162553132	1159.2267520634452
127	223.88444444047633	1057.5741409237708
128	-50.83425455873147	1033.110055514644
129	187.14460151780798	1195.7686046352128
130	-11.589966119094242	893.2357687636952
131	-225.9509699027338	909.7960889536773
132	-121.94657595717572	970.1607006731472
133	-297.9154070685	675.6766214708492
134	-245.92593564152608	795.752097406641
135	-156.9769492054377	693.3464800375114
136	-112.16315467835946	835.7600227576191
137	-234.63214892977402	506.542550267117
138	-188.92856175854166	392.350939331184
139	-98.47423639272823	248.276225598018
140	-17.29124094139156	115.02410942358237
141	-87.58522269478419	375.6543220158422
142	-146.31432237363583	222.933019669799
143	6.359775242497756	12.66929978200604
144	-137.35815462569266	100.60426706925813
145	-363.5899858994722	460.4758306332631
146	-257.9796764430904	286.5094943365655
147	-225.60522108912718	448.7274449999143
148	23.099389347225884	274.4046113334486
149	29.975679391372246	175.0870844998663
150	248.9718050169138	861.2704161737157
151	349.33811476306164	657.3992114766132
152	623.5298313330537	951.9495045032685
153	346.1556069714162	959.6125915705171
154	536.1767182428802	1096.998957241272
155	754.7161154273034	693.4775545449578
156	448.9304817234277	1069.676341720477
157	695.7854400393409	1090.336712389261
158	669.3843968471898	567.9055692932528
159	634.6630986931376	692.2675025949483
160	673.8565893307214	809.9682804695411
161	634.3822716876864	1212.7653558714796
162	802.9677923101198	605.6675878877395
163	323.8313959776887	742.4330569708399
164	481.15168828033495	897.168905217065
165	198.60900107327652	972.2688703915019
166	562.6720850044185	822.8849814382024
167	539.4985292036133	1193.1760293913105
168	426.4521764955944	797.2225122501709
169	676.2324986624197	1353.1097335696031
170	589.6538040079208	1062.3767337559727
171	612.1617990499913	934.4586921009899
172	354.26803851225947	1011.7430053318102
173	326.8250216553773	890.1533311577725
174	495.5465880914158	951.0477474394969
